codigo,tipo,diametro,paso,largo,grado,sistema,precio_unitario,proveedor,descripcion
AF3X8,allen,3,0.50,8,10.9,metrico,25.68,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 8 10.9"
AF3X10,allen,3,0.50,10,10.9,metrico,26.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 10 10.9"
AF3X12,allen,3,0.50,12,10.9,metrico,28.89,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 12 10.9"
AF3X16,allen,3,0.50,16,10.9,metrico,32.1,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 16 10.9"
AF3X20,allen,3,0.50,20,10.9,metrico,37.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 20 10.9"
AF3X25,allen,3,0.50,25,10.9,metrico,51.36,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 25 10.9"
AF3X30,allen,3,0.50,30,10.9,metrico,58.85,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 30 10.9"
AF3X35,allen,3,0.50,35,10.9,metrico,110.21,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 35 10.9"
AF3X40,allen,3,0.50,40,10.9,metrico,144.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3 x 0,50 x 40 10.9"
AF4X8,allen,4,0.70,8,10.9,metrico,37.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 8 10.9"
AF4X10,allen,4,0.70,10,10.9,metrico,40.66,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 10 10.9"
AF4X12,allen,4,0.70,12,10.9,metrico,43.87,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 12 10.9"
AF4X16,allen,4,0.70,16,10.9,metrico,49.22,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 16 10.9"
AF4X20,allen,4,0.70,20,10.9,metrico,55.64,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 20 10.9"
AF4X25,allen,4,0.70,25,10.9,metrico,57.78,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 25 10.9"
AF4X30,allen,4,0.70,30,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 30 10.9"
AF4X35,allen,4,0.70,35,10.9,metrico,115.56,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 35 10.9"
AF4X40,allen,4,0.70,40,10.9,metrico,144.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 40 10.9"
AF4x50,allen,4,0.70,50,10.9,metrico,168.525,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 4 x 0,70 x 50 10.9"
AF5X10,allen,5,0.80,10,10.9,metrico,43.87,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 10 10.9"
AF5X12,allen,5,0.80,12,10.9,metrico,47.08,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 12 10.9"
AF5X16,allen,5,0.80,16,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 16 10.9"
AF5X20,allen,5,0.80,20,10.9,metrico,60.99,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 20 10.9"
AF5X25,allen,5,0.80,25,10.9,metrico,71.69,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 25 10.9"
AF5X30,allen,5,0.80,30,10.9,metrico,81.32,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 30 10.9"
AF5X35,allen,5,0.80,35,10.9,metrico,113.42,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 35 10.9"
AF5X40,allen,5,0.80,40,10.9,metrico,130.54,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 40 10.9"
AF5X50,allen,5,0.80,50,10.9,metrico,202.23,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5 x 0,80 x 50 10.9"
AF6X10,allen,6,1.00,10,10.9,metrico,52.43,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 10 10.9"
AF6X12,allen,6,1.00,12,10.9,metrico,55.64,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 12 10.9"
AF6X16,allen,6,1.00,16,10.9,metrico,57.78,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 16 10.9"
AF6X20,allen,6,1.00,20,10.9,metrico,78.11,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 20 10.9"
AF6X25,allen,6,1.00,25,10.9,metrico,86.67,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 25 10.9"
AF6X30,allen,6,1.00,30,10.9,metrico,107.0,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 30 10.9"
AF6X35,allen,6,1.00,35,10.9,metrico,133.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 35 10.9"
AF6X40,allen,6,1.00,40,10.9,metrico,139.1,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 40 10.9"
AF6X50,allen,6,1.00,50,10.9,metrico,217.21,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 50 10.9"
AF6X60,allen,6,1.00,60,10.9,metrico,288.9,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 6 x 1,00 x 60 10.9"
AF8X16,allen,8,1.25,16,10.9,metrico,133.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 16 10.9"
AF8X20,allen,8,1.25,20,10.9,metrico,136.96,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 20 10.9"
AF8X25,allen,8,1.25,25,10.9,metrico,154.08,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 25 10.9"
AF8X30,allen,8,1.25,30,10.9,metrico,173.34,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 30 10.9"
AF8X35,allen,8,1.25,35,10.9,metrico,208.65,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 35 10.9"
AF8X40,allen,8,1.25,40,10.9,metrico,228.98,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 40 10.9"
AF8X50,allen,8,1.25,50,10.9,metrico,317.79,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 50 10.9"
AF8X60,allen,8,1.25,60,10.9,metrico,404.46,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 60 10.9"
AF8X70,allen,8,1.25,70,10.9,metrico,548.91,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 70 10.9"
AF8X80,allen,8,1.25,80,10.9,metrico,664.47,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 80 10.9"
AF8X90,allen,8,1.25,90,10.9,metrico,1040.04,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 90 10.9"
AF8X100,allen,8,1.25,100,10.9,metrico,1126.71,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 8 x 1,25 x 100 10.9"
AF10X20,allen,10,1.50,20,10.9,metrico,346.68,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 20 10.9"
AF10X25,allen,10,1.50,25,10.9,metrico,393.225,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 25 10.9"
AF10X30,allen,10,1.50,30,10.9,metrico,428.0,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 30 10.9"
AF10X35,allen,10,1.50,35,10.9,metrico,439.77,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 35 10.9"
AF10X40,allen,10,1.50,40,10.9,metrico,462.24,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 40 10.9"
AF10X50,allen,10,1.50,50,10.9,metrico,548.91,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 50 10.9"
AF10X60,allen,10,1.50,60,10.9,metrico,606.69,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 60 10.9"
AF10X70,allen,10,1.50,70,10.9,metrico,866.7,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 70 10.9"
AF10X80,allen,10,1.50,80,10.9,metrico,1040.04,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 80 10.9"
AF10X90,allen,10,1.50,90,10.9,metrico,1386.72,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 90 10.9"
AF10X100,allen,10,1.50,100,10.9,metrico,1502.28,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 10 x 1,50 x 100 10.9"
AF12X25,allen,12,1.75,25,10.9,metrico,393.76,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 25 10.9"
AF12X30,allen,12,1.75,30,10.9,metrico,572.45,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 30 10.9"
AF12X35,allen,12,1.75,35,10.9,metrico,635.58,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 35 10.9"
AF12X40,allen,12,1.75,40,10.9,metrico,664.47,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 40 10.9"
AF12X50,allen,12,1.75,50,10.9,metrico,751.14,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 50 10.9"
AF12X60,allen,12,1.75,60,10.9,metrico,924.48,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 60 10.9"
AF12X70,allen,12,1.75,70,10.9,metrico,1040.04,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 70 10.9"
AF12X80,allen,12,1.75,80,10.9,metrico,1242.27,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 80 10.9"
AF12x85,allen,12,1.75,85,10.9,metrico,2022.3,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 85 10.9"
AF12X90,allen,12,1.75,90,10.9,metrico,2166.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 90 10.9"
AF12X100,allen,12,1.75,100,10.9,metrico,2744.55,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 12 x 1,75 x 100 10.9"
AF16X30,allen,16,2.00,30,10.9,metrico,924.48,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 30 10.9"
AF16X35,allen,16,2.00,35,10.9,metrico,1040.04,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 35 10.9"
AF16X40,allen,16,2.00,40,10.9,metrico,1242.27,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 40 10.9"
AF16X50,allen,16,2.00,50,10.9,metrico,1444.5,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 50 10.9"
AF16X60,allen,16,2.00,60,10.9,metrico,1733.4,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 60 10.9"
AF16X70,allen,16,2.00,70,10.9,metrico,2166.75,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 70 10.9"
AF16X80,allen,16,2.00,80,10.9,metrico,2455.65,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 16 x 2,00 x 80 10.9"
AF20X40,allen,20,2.50,40,10.9,metrico,2628.99,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 40 10.9"
AF20X50,allen,20,2.50,50,10.9,metrico,2889.0,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 50 10.9"
AF20X60,allen,20,2.50,60,10.9,metrico,3177.9,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 60 10.9"
AF20X70,allen,20,2.50,70,10.9,metrico,3755.7,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 70 10.9"
AF20X80,allen,20,2.50,80,10.9,metrico,4477.95,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 80 10.9"
AF20X90,allen,20,2.50,90,10.9,metrico,4911.3,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 90 10.9"
AF20X100,allen,20,2.50,100,10.9,metrico,8089.2,trusoni,"TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 20 x 2,50 x 100 10.9"
CÓDIGO,allen,,,,10.9,metrico,,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 DESCRIPCIÓN
AF1/8X3/8,allen,1/8,40,3/8,10.9,imperial,217.21,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/8 - 40 x 3/8
AF1/8X1/2,allen,1/8,40,1/2,10.9,imperial,221.49,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/8 - 40 x 1/2
AF1/8X5/8,allen,1/8,40,5/8,10.9,imperial,227.91,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/8 - 40 x 5/8
AF1/8X3/4,allen,1/8,40,3/4,10.9,imperial,240.75,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/8 - 40 x 3/4
AF3/16X3/8,allen,3/16,24,3/8,10.9,imperial,89.88,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 3/8
AF3/16X1/2,allen,3/16,24,1/2,10.9,imperial,93.09,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 1/2
AF3/16X5/8,allen,3/16,24,5/8,10.9,imperial,95.23,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 5/8
AF3/16X3/4,allen,3/16,24,3/4,10.9,imperial,104.86,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 3/4
AF3/16X1 ,allen,3/16,24,1,10.9,imperial,121.98,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 1
AF3/16X11/4,allen,3/16,24,11/4,10.9,imperial,127.33,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/16 - 24 x 11/4
AF1/4X3/8,allen,1/4,20,3/8,10.9,imperial,84.53,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 3/8
AF1/4X1/2,allen,1/4,20,1/2,10.9,imperial,86.67,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 1/2
AF1/4X5/8,allen,1/4,20,5/8,10.9,imperial,104.86,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 5/8
AF1/4X3/4,allen,1/4,20,3/4,10.9,imperial,110.21,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 3/4
AF1/4X1 ,allen,1/4,20,1,10.9,imperial,118.77,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 1
AF1/4X11/4,allen,1/4,20,11/4,10.9,imperial,142.31,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 11/4
AF1/4X11/2,allen,1/4,20,11/2,10.9,imperial,171.2,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 11/2
AF1/4X13/4,allen,1/4,20,13/4,10.9,imperial,208.65,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 13/4
AF1/4X2,allen,1/4,20,2,10.9,imperial,249.31,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/4 - 20 x 2
AF5/16X1/2,allen,5/16,18,1/2,10.9,imperial,169.06,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 1/2
AF5/16X5/8,allen,5/16,18,5/8,10.9,imperial,175.48,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 5/8
AF5/16X3/4,allen,5/16,18,3/4,10.9,imperial,179.76,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 3/4
AF5/16X1 ,allen,5/16,18,1,10.9,imperial,187.25,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 1
AF5/16X11/4,allen,5/16,18,11/4,10.9,imperial,227.91,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 11/4
AF5/16X11/2,allen,5/16,18,11/2,10.9,imperial,260.01,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 11/2
AF5/16X13/4,allen,5/16,18,13/4,10.9,imperial,347.75,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 13/4
AF5/16X2,allen,5/16,18,2,10.9,imperial,374.5,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 5/16 - 18 x 2
AF3/8X1/2,allen,3/8,16,1/2,10.9,imperial,267.5,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 1/2
AF3/8X5/8,allen,3/8,16,5/8,10.9,imperial,272.85,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 5/8
AF3/8X3/4,allen,3/8,16,3/4,10.9,imperial,278.2,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 3/4
AF3/8X1 ,allen,3/8,16,1,10.9,imperial,313.51,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 1
AF3/8X11/4,allen,3/8,16,11/4,10.9,imperial,345.61,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 11/4
AF3/8X11/2,allen,3/8,16,11/2,10.9,imperial,411.95,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 11/2
AF3/8X2,allen,3/8,16,2,10.9,imperial,497.55,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 2
AF3/8X21/2,allen,3/8,16,21/2,10.9,imperial,613.11,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 21/2
AF3/8X3 ,allen,3/8,16,3,10.9,imperial,789.66,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 3/8 - 16 x 3
AFW1/2X11/2,allen,1/2,12,11/2,10.9,imperial,1605.0,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 12 x 11/2
AF1/2X3/4,allen,1/2,13,3/4,10.9,imperial,1123.5,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 3/4
AF1/2X1 ,allen,1/2,13,1,10.9,imperial,1230.5,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 1
AF1/2X11/4,allen,1/2,13,11/4,10.9,imperial,1417.75,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 11/4
AF1/2X11/2,allen,1/2,13,11/2,10.9,imperial,1631.75,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 11/2
AF1/2X2,allen,1/2,13,2,10.9,imperial,1877.85,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 2
AF1/2X21/2,allen,1/2,13,21/2,10.9,imperial,2407.5,trusoni,TORNILLO ALLEN CAB. FRESADA CALIDAD 10.9 DIN 7991 Fres 1/2 - 13 x 21/2
